Date,Open,High,Low,Close,Volume,Market Cap
"Aug 18, 2017",13.09,13.09,11.00,11.63,"43,226,400","772,302,000"
"Aug 17, 2017",14.36,14.37,12.82,13.06,"50,489,100","847,017,000"
"Aug 16, 2017",14.67,15.42,14.15,14.35,"59,126,000","865,463,000"
"Aug 15, 2017",15.01,15.30,13.83,14.68,"62,353,100","885,415,000"
"Aug 14, 2017",15.10,17.16,14.36,15.06,"103,750,000","890,836,000"
"Aug 13, 2017",13.92,15.84,12.79,15.17,"75,650,500","821,280,000"
"Aug 12, 2017",14.73,15.47,12.85,13.90,"59,321,200","868,962,000"
"Aug 11, 2017",15.63,16.36,14.33,14.73,"91,215,900","922,433,000"
"Aug 10, 2017",12.55,16.99,12.42,15.77,"133,259,000","740,715,000"
"Aug 09, 2017",11.49,12.63,11.07,12.55,"52,016,000","677,866,000"
"Aug 08, 2017",12.64,12.74,10.84,11.50,"63,155,600","746,010,000"
"Aug 07, 2017",10.03,12.84,9.88,12.65,"95,630,200","591,790,000"
"Aug 06, 2017",9.34,10.83,9.08,10.07,"54,977,800","550,855,000"
"Aug 05, 2017",8.22,9.52,7.80,9.38,"42,482,900","484,803,000"
"Aug 04, 2017",7.68,8.71,7.68,8.22,"31,879,600","452,969,000"
"Aug 03, 2017",6.42,7.86,6.17,7.65,"30,278,900","378,741,000"
"Aug 02, 2017",6.56,6.69,6.32,6.43,"11,978,000","387,234,000"
"Aug 01, 2017",6.12,6.67,5.74,6.49,"20,864,300","361,165,000"
"Jul 31, 2017",5.53,6.36,5.43,6.12,"13,123,400","326,029,000"
"Jul 30, 2017",5.77,5.84,5.46,5.53,"3,168,030","340,554,000"
"Jul 29, 2017",5.80,5.86,5.38,5.78,"5,188,990","342,217,000"
"Jul 28, 2017",6.23,6.31,5.74,5.75,"7,599,310","367,403,000"
"Jul 27, 2017",6.29,6.42,6.02,6.21,"10,757,800","370,867,000"
"Jul 26, 2017",6.14,6.49,5.28,6.26,"20,824,500","362,203,000"
"Jul 25, 2017",7.31,7.61,5.68,6.13,"22,782,500","372,639,000"
"Jul 24, 2017",6.67,7.30,6.46,7.26,"12,601,300","339,927,000"
"Jul 23, 2017",7.55,7.62,6.14,6.64,"23,752,700","385,277,000"
"Jul 22, 2017",7.81,7.99,7.48,7.52,"16,650,500","398,441,000"
"Jul 21, 2017",7.84,9.15,7.01,7.84,"48,210,600","399,824,000"
"Jul 20, 2017",5.69,7.68,5.69,7.59,"33,148,900","289,993,000"
"Jul 19, 2017",5.18,6.62,4.79,5.62,"29,526,300","264,087,000"
"Jul 18, 2017",4.41,5.35,4.27,5.18,"16,788,400","224,792,000"
"Jul 17, 2017",3.91,4.47,3.91,4.38,"7,531,300","199,276,000"
"Jul 16, 2017",3.93,4.24,3.71,3.93,"5,467,430","200,412,000"
"Jul 15, 2017",4.54,4.55,3.86,3.88,"6,403,170","231,785,000"
"Jul 14, 2017",5.11,5.18,4.47,4.53,"6,385,700","260,726,000"
"Jul 13, 2017",5.65,6.12,5.02,5.11,"8,076,010","288,266,000"
"Jul 12, 2017",4.67,5.69,4.36,5.59,"11,808,500",-
"Jul 11, 2017",5.23,5.42,3.89,4.82,"11,515,200",-
"Jul 10, 2017",6.42,6.75,5.03,5.38,"5,648,270",-
"Jul 09, 2017",6.91,7.58,6.35,6.36,"6,985,260",-
"Jul 08, 2017",6.90,7.11,5.64,6.86,"12,481,200",-
"Jul 07, 2017",8.73,8.75,6.67,6.87,"7,176,910",-
"Jul 06, 2017",8.44,9.35,7.95,8.75,"13,670,300",-
"Jul 05, 2017",9.33,9.33,7.96,8.30,"8,151,290",-
"Jul 04, 2017",9.24,9.94,8.92,9.27,"8,178,690",-
"Jul 03, 2017",9.33,10.08,8.56,9.19,"15,403,500",-
"Jul 02, 2017",10.41,10.41,8.18,9.45,"23,967,300",-
"Jul 01, 2017",11.96,12.12,10.37,10.39,"10,832,000",-
"Jun 30, 2017",12.46,12.57,11.66,12.03,"14,022,600",-
"Jun 29, 2017",14.09,14.09,12.33,12.48,"18,516,000",-
"Jun 28, 2017",14.68,15.68,12.97,13.83,"40,650,500",-
"Jun 27, 2017",12.27,15.19,11.94,14.47,"42,563,100",-
"Jun 26, 2017",14.96,14.96,10.64,12.61,"25,803,900",-
"Jun 25, 2017",16.34,16.70,14.36,14.92,"22,702,400",-
"Jun 24, 2017",16.80,18.85,16.02,16.35,"34,660,100",-
"Jun 23, 2017",12.13,18.58,11.97,16.99,"66,737,400",-
"Jun 22, 2017",11.92,12.45,11.74,12.10,"16,740,600",-
"Jun 21, 2017",11.40,12.55,11.38,11.83,"10,464,200",-
"Jun 20, 2017",10.57,12.88,10.44,11.49,"22,123,200",-
"Jun 19, 2017",10.49,11.30,10.26,10.59,"12,893,100",-
"Jun 18, 2017",11.25,11.29,10.40,10.58,"5,475,110",-
"Jun 17, 2017",11.24,11.45,11.02,11.25,"6,961,310",-
"Jun 16, 2017",11.11,11.73,10.69,11.29,"7,179,610",-
"Jun 15, 2017",11.80,11.80,9.80,11.11,"13,740,900",-
"Jun 14, 2017",12.40,13.01,11.29,11.77,"18,671,800",-
"Jun 13, 2017",11.06,12.52,10.97,12.42,"16,198,200",-
"Jun 12, 2017",11.77,11.82,10.87,10.96,"8,663,550",-
"Jun 11, 2017",11.36,12.23,11.10,11.76,"11,384,700",-
"Jun 10, 2017",11.75,12.10,11.12,11.33,"14,370,200",-
"Jun 09, 2017",12.35,13.12,11.30,11.74,"14,694,100",-
"Jun 08, 2017",10.92,12.54,10.26,12.35,"12,978,300",-
"Jun 07, 2017",11.57,11.86,10.93,10.97,"6,104,140",-
"Jun 06, 2017",10.98,12.02,10.17,11.50,"11,135,000",-
"Jun 05, 2017",12.13,12.58,10.88,11.17,"10,290,000",-
"Jun 04, 2017",12.73,12.78,11.34,12.15,"15,253,900",-
"Jun 03, 2017",13.17,13.70,11.39,12.54,"39,565,100",-
"Jun 02, 2017",7.86,13.60,7.86,13.46,"54,232,400",-
"Jun 01, 2017",4.86,8.37,4.78,7.79,"28,193,200",-
"May 31, 2017",4.61,4.88,4.50,4.86,"3,011,070",-
"May 30, 2017",4.62,5.07,4.53,4.65,"2,836,480",-
"May 29, 2017",4.64,4.88,4.36,4.60,"2,205,420",-
"May 28, 2017",4.86,5.06,4.19,4.62,"4,353,380",-
"May 27, 2017",4.05,4.53,3.19,4.53,"7,046,840",-
"May 26, 2017",4.66,5.33,3.39,4.10,"5,116,020",-
"May 25, 2017",6.19,6.29,4.57,4.66,"6,211,020",-
"May 24, 2017",6.42,6.76,5.68,6.19,"11,221,600",-
