Date,Open,High,Low,Close,Volume,Market Cap
"Aug 27, 2017",38.58,41.23,37.42,40.09,"50,649,600","1,928,770,000"
"Aug 26, 2017",40.31,40.52,37.70,38.59,"41,017,800","2,015,360,000"
"Aug 25, 2017",41.96,42.26,39.78,40.30,"47,772,200","2,098,230,000"
"Aug 24, 2017",39.92,42.13,39.31,42.05,"63,875,500","1,996,230,000"
"Aug 23, 2017",35.83,44.03,35.25,40.00,"131,763,000","1,791,670,000"
"Aug 22, 2017",35.16,36.17,31.60,35.85,"68,265,300","1,758,180,000"
"Aug 21, 2017",38.04,38.28,34.15,35.30,"85,955,000","1,902,060,000"
"Aug 20, 2017",39.63,40.65,38.16,38.19,"85,862,200","1,981,640,000"
"Aug 19, 2017",38.86,42.22,35.40,39.97,"168,358,000","1,943,180,000"
"Aug 18, 2017",40.85,41.16,31.32,38.85,"209,845,000","2,042,450,000"
"Aug 17, 2017",45.72,46.34,38.91,40.69,"191,410,000","2,286,130,000"
"Aug 16, 2017",46.98,51.24,44.69,45.54,"170,273,000","2,349,050,000"
"Aug 15, 2017",47.50,47.99,39.52,47.49,"262,801,000","2,375,010,000"
"Aug 14, 2017",47.63,52.02,44.79,47.43,"343,705,000","2,381,360,000"
"Aug 13, 2017",36.86,52.63,35.32,46.65,"448,654,000","1,843,040,000"
"Aug 12, 2017",33.16,37.37,30.45,36.61,"177,772,000","1,657,810,000"
"Aug 11, 2017",36.32,39.13,27.58,33.50,"382,070,000","1,815,780,000"
"Aug 10, 2017",21.68,38.44,21.36,36.18,"360,125,000","1,084,180,000"
"Aug 09, 2017",18.34,21.94,17.46,21.75,"116,795,000","917,009,000"
"Aug 08, 2017",18.73,19.34,15.59,18.27,"124,589,000","936,705,000"
"Aug 07, 2017",15.20,20.24,14.36,18.68,"166,514,000","759,959,000"
"Aug 06, 2017",14.17,16.19,13.42,15.21,"81,450,800","708,471,000"
"Aug 05, 2017",10.39,14.95,10.24,14.02,"82,680,400","519,506,000"
"Aug 04, 2017",10.84,11.22,9.97,10.43,"56,285,500","541,832,000"
"Aug 03, 2017",8.19,10.70,8.06,10.67,"49,848,800","409,434,000"
"Aug 02, 2017",7.85,8.30,7.71,8.11,"17,559,000","392,732,000"
"Aug 01, 2017",7.36,8.20,6.96,7.86,"18,527,900","368,123,000"
"Jul 31, 2017",7.16,7.43,7.02,7.33,"10,856,600","358,222,000"
"Jul 30, 2017",7.27,7.30,6.94,7.15,"9,006,030","363,345,000"
"Jul 29, 2017",7.09,7.46,6.76,7.26,"10,518,400","354,258,000"
"Jul 28, 2017",7.75,7.88,6.93,7.09,"15,725,800","387,410,000"
"Jul 27, 2017",7.22,7.94,7.13,7.72,"15,251,100","360,772,000"
"Jul 26, 2017",7.33,7.59,6.58,7.17,"16,765,600","366,562,000"
"Jul 25, 2017",8.48,8.48,6.88,7.35,"19,480,400","423,876,000"
"Jul 24, 2017",8.61,8.81,8.19,8.46,"21,283,700","430,471,000"
"Jul 23, 2017",8.64,8.93,7.76,8.57,"29,915,100","431,881,000"
"Jul 22, 2017",7.39,9.12,7.31,8.62,"32,890,800","369,727,000"
"Jul 21, 2017",7.24,7.97,7.03,7.42,"21,298,000","361,826,000"
"Jul 20, 2017",5.89,7.47,5.89,7.21,"25,476,100","294,317,000"
"Jul 19, 2017",6.04,6.23,5.65,5.88,"14,255,500","301,935,000"
"Jul 18, 2017",5.77,6.29,5.51,6.02,"18,101,700","288,470,000"
"Jul 17, 2017",5.06,5.85,5.03,5.77,"15,013,000","253,054,000"
"Jul 16, 2017",5.03,5.27,4.83,5.04,"9,498,420","251,399,000"
"Jul 15, 2017",5.55,5.55,4.98,5.03,"11,294,200","277,400,000"
"Jul 14, 2017",6.27,6.29,5.42,5.54,"12,351,000","313,433,000"
"Jul 13, 2017",6.68,6.95,5.91,6.29,"17,824,000","334,240,000"
"Jul 12, 2017",5.31,6.69,5.07,6.63,"23,337,300","265,564,000"
"Jul 11, 2017",5.93,6.11,4.83,5.40,"20,182,900","296,309,000"
"Jul 10, 2017",6.91,6.96,5.58,6.03,"11,395,300","345,719,000"
"Jul 09, 2017",7.40,7.62,6.87,6.90,"10,422,500","370,072,000"
"Jul 08, 2017",6.79,7.63,5.91,7.45,"24,138,500","339,382,000"
"Jul 07, 2017",7.83,7.89,6.74,6.77,"16,409,500","391,569,000"
"Jul 06, 2017",7.98,8.34,7.69,7.84,"17,932,500","399,093,000"
"Jul 05, 2017",7.77,8.66,7.23,8.03,"29,368,100","388,453,000"
"Jul 04, 2017",8.22,8.49,7.77,7.78,"15,781,600","410,831,000"
"Jul 03, 2017",8.06,8.48,7.52,8.22,"28,820,400","402,786,000"
"Jul 02, 2017",7.96,8.51,6.75,8.10,"47,478,700","397,988,000"
"Jul 01, 2017",8.77,9.24,7.74,7.95,"33,128,400","438,293,000"
"Jun 30, 2017",9.72,10.00,8.60,8.73,"43,355,500","485,988,000"
"Jun 29, 2017",8.34,10.07,7.91,9.77,"77,050,000","416,970,000"
"Jun 28, 2017",6.96,8.69,6.49,8.38,"72,982,300","347,826,000"
"Jun 27, 2017",5.35,7.26,5.09,6.83,"71,029,700","267,538,000"
"Jun 26, 2017",5.95,6.22,4.42,5.53,"27,615,900","297,587,000"
"Jun 25, 2017",6.29,6.46,5.66,5.95,"24,890,900","314,543,000"
"Jun 24, 2017",6.87,7.11,6.25,6.30,"33,359,500","343,738,000"
"Jun 23, 2017",6.92,7.43,5.78,6.84,"67,033,300","346,025,000"
"Jun 22, 2017",10.16,10.51,6.90,6.94,"115,249,000","507,921,000"
"Jun 21, 2017",8.04,10.21,7.81,10.15,"88,374,400","401,956,000"
"Jun 20, 2017",11.79,11.79,7.87,8.00,"126,661,000","589,390,000"
"Jun 19, 2017",5.46,11.81,5.46,11.72,"281,341,000","273,011,000"
"Jun 18, 2017",3.79,5.26,3.47,5.26,"61,381,000","189,717,000"
"Jun 17, 2017",2.80,4.18,2.70,3.76,"82,601,000","139,894,000"
"Jun 16, 2017",1.80,2.81,1.72,2.77,"45,782,200","90,202,000"
"Jun 15, 2017",1.74,1.84,1.54,1.78,"9,550,940","86,947,000"
"Jun 14, 2017",1.81,1.94,1.68,1.74,"10,497,200","90,657,000"
"Jun 13, 2017",1.50,1.86,1.50,1.81,"10,456,500","75,221,500"
"Jun 12, 2017",1.67,1.69,1.40,1.51,"7,492,490","83,716,000"
"Jun 11, 2017",1.69,1.73,1.52,1.67,"6,479,410","84,426,000"
"Jun 10, 2017",1.54,2.07,1.53,1.68,"17,295,300","77,129,000"
"Jun 09, 2017",1.36,1.59,1.33,1.55,"9,728,020","67,874,000"
"Jun 08, 2017",1.27,1.36,1.19,1.36,"7,118,290","63,677,000"
"Jun 07, 2017",1.34,1.36,1.27,1.28,"2,994,510","66,929,500"
"Jun 06, 2017",1.28,1.37,1.20,1.34,"5,234,170","63,757,000"
"Jun 05, 2017",1.27,1.35,1.25,1.28,"3,876,920","63,267,500"
"Jun 04, 2017",1.25,1.32,1.22,1.26,"2,572,220","62,425,500"
"Jun 03, 2017",1.36,1.36,1.15,1.26,"4,049,740","68,122,000"
"Jun 02, 2017",1.25,1.40,1.18,1.35,"7,157,890","62,290,500"
"Jun 01, 2017",1.03,1.30,1.01,1.24,"8,061,920","51,383,000"
"May 31, 2017",1.02,1.08,0.966531,1.03,"3,001,020","51,167,000"
"May 30, 2017",0.975403,1.13,0.970573,1.02,"5,393,720","48,770,200"
"May 29, 2017",0.921727,0.974728,0.873447,0.966765,"2,171,000","46,086,400"
"May 28, 2017",0.989557,1.07,0.814832,0.930106,"5,133,830","49,477,900"
"May 27, 2017",0.806824,1.03,0.598245,0.982348,"7,025,920","40,341,200"
"May 26, 2017",1.11,1.22,0.694110,0.826549,"6,847,940","55,293,000"
"May 25, 2017",1.74,1.74,1.01,1.11,"12,458,000","87,149,500"
"May 24, 2017",0.878954,1.90,0.863444,1.76,"22,900,400","43,947,700"
"May 23, 2017",0.721726,0.901805,0.695115,0.877157,"3,858,760","36,086,300"
"May 22, 2017",0.682007,0.742591,0.669175,0.720486,"2,331,300","34,100,400"
"May 21, 2017",0.665434,0.744667,0.618864,0.664141,"2,621,930","33,271,700"
"May 20, 2017",0.638148,0.671513,0.612225,0.665485,"1,476,170","31,907,400"
"May 19, 2017",0.539752,0.682251,0.539752,0.631860,"1,884,600","26,987,600"
"May 18, 2017",0.533423,0.552265,0.514519,0.539481,"1,201,540","26,671,200"
"May 17, 2017",0.464285,0.531643,0.454101,0.531643,"1,328,670","23,214,200"
"May 16, 2017",0.474567,0.474567,0.452551,0.463667,"637,204","23,728,400"
"May 15, 2017",0.477364,0.493300,0.454150,0.470057,"897,219","23,868,200"
"May 14, 2017",0.483372,0.490861,0.473253,0.477543,"501,693","24,168,600"
"May 13, 2017",0.487873,0.491284,0.451528,0.484544,"616,908","24,393,600"
"May 12, 2017",0.480874,0.508175,0.469682,0.487684,"548,028","24,043,700"
"May 11, 2017",0.504314,0.520573,0.431391,0.481077,"953,152","25,215,700"
"May 10, 2017",0.449260,0.541055,0.449260,0.503894,"843,243","22,463,000"
"May 09, 2017",0.496131,0.501255,0.407576,0.449370,"1,076,450","24,806,600"
"May 08, 2017",0.530300,0.542761,0.486931,0.496572,"1,025,750","26,515,000"
"May 07, 2017",0.585263,0.591143,0.516306,0.535792,"1,249,060","29,263,200"
"May 06, 2017",0.572854,0.590350,0.537649,0.587670,"1,341,720","28,642,700"
"May 05, 2017",0.493833,0.576426,0.470129,0.576426,"2,660,100","24,691,600"
"May 04, 2017",0.345096,0.500403,0.334537,0.500309,"2,317,450","17,254,800"
"May 03, 2017",0.314746,0.348589,0.309078,0.343782,"758,237","15,737,300"
"May 02, 2017",0.319147,0.326074,0.280153,0.314833,"588,824","15,957,400"
"May 01, 2017",0.361689,0.361689,0.269563,0.318838,"1,142,050","18,084,400"
"Apr 30, 2017",0.271731,0.362409,0.268994,0.360099,"1,631,520","13,586,500"
"Apr 29, 2017",0.229612,0.290570,0.221128,0.271729,"960,013","11,480,600"
"Apr 28, 2017",0.202194,0.229271,0.201420,0.229255,"473,689","10,109,700"
"Apr 27, 2017",0.184394,0.208510,0.181833,0.202092,"327,972","9,219,700"
"Apr 26, 2017",0.183475,0.188085,0.179909,0.184577,"185,400","9,173,750"
"Apr 25, 2017",0.173606,0.184094,0.166802,0.183504,"241,805","8,680,300"
"Apr 24, 2017",0.177077,0.177153,0.163354,0.173758,"262,706","8,853,850"
"Apr 23, 2017",0.180684,0.185985,0.169937,0.174960,"175,678","9,034,200"
"Apr 22, 2017",0.178943,0.188524,0.173304,0.183058,"288,119","8,947,150"
"Apr 21, 2017",0.184685,0.185694,0.174442,0.178122,"263,127","9,234,250"
"Apr 20, 2017",0.189534,0.191015,0.178645,0.184725,"222,525","9,476,700"
"Apr 19, 2017",0.180622,0.190709,0.178089,0.189408,"297,302","9,031,100"
"Apr 18, 2017",0.191910,0.192224,0.176355,0.180479,"348,694","9,595,500"
"Apr 17, 2017",0.191583,0.192535,0.179468,0.191489,"331,308","9,579,150"
"Apr 16, 2017",0.193672,0.195650,0.188923,0.192076,"167,886","9,683,600"
"Apr 15, 2017",0.192991,0.194574,0.190452,0.192164,"76,566","9,649,550"
"Apr 14, 2017",0.191540,0.193960,0.190495,0.192958,"103,138","9,577,000"
"Apr 13, 2017",0.193966,0.196013,0.190089,0.191686,"147,722","9,698,300"
"Apr 12, 2017",0.198357,0.200199,0.191723,0.195553,"192,252","9,917,850"
"Apr 11, 2017",0.209023,0.211772,0.189697,0.197826,"257,457","10,451,200"
"Apr 10, 2017",0.188842,0.220733,0.186149,0.207874,"208,420","9,442,100"
"Apr 09, 2017",0.189679,0.191026,0.186312,0.188861,"97,362","9,483,950"
"Apr 08, 2017",0.189456,0.193674,0.188398,0.190221,"54,654","9,472,800"
"Apr 07, 2017",0.187871,0.192661,0.184796,0.188531,"81,618","9,393,550"
"Apr 06, 2017",0.184767,0.190455,0.184234,0.186430,"82,505","9,238,350"
"Apr 05, 2017",0.185082,0.192548,0.182758,0.184719,"102,043","9,254,100"
"Apr 04, 2017",0.199874,0.202591,0.181038,0.185002,"148,096","9,993,700"
"Apr 03, 2017",0.205808,0.205959,0.196132,0.199703,"104,805","10,290,400"
"Apr 02, 2017",0.203584,0.206776,0.200261,0.205480,"102,369","10,179,200"
"Apr 01, 2017",0.203606,0.206153,0.194440,0.205017,"109,993","10,180,300"
"Mar 31, 2017",0.210236,0.213953,0.196505,0.203541,"291,529","10,511,800"
"Mar 30, 2017",0.212468,0.221930,0.206085,0.210556,"504,940","10,623,400"
"Mar 29, 2017",0.220650,0.225506,0.205719,0.212428,"335,567","11,032,500"
"Mar 28, 2017",0.186277,0.235749,0.180596,0.220632,"821,674","9,313,850"
"Mar 27, 2017",0.161165,0.191642,0.160717,0.186426,"201,563","8,058,250"
"Mar 26, 2017",0.167267,0.175043,0.158772,0.160384,"37,656","8,363,350"
"Mar 25, 2017",0.166941,0.167388,0.157475,0.167305,"47,641","8,347,050"
"Mar 24, 2017",0.166412,0.178022,0.159289,0.166465,"52,184","8,320,600"
"Mar 23, 2017",0.173183,0.176421,0.156976,0.166412,"38,169","8,659,150"
"Mar 22, 2017",0.164951,0.179551,0.159475,0.173143,"157,814","8,247,550"
"Mar 21, 2017",0.153972,0.167727,0.150715,0.164934,"234,287","7,698,600"
"Mar 20, 2017",0.157444,0.162542,0.149597,0.153898,"68,539","7,872,200"
"Mar 19, 2017",0.159019,0.163016,0.149322,0.157560,"68,673","7,950,950"
"Mar 18, 2017",0.140006,0.172281,0.140006,0.158987,"188,985","7,000,300"
"Mar 17, 2017",0.131324,0.166127,0.122856,0.139902,"63,413","6,566,200"
"Mar 16, 2017",0.128773,0.136685,0.125514,0.131867,"20,678","6,438,650"
"Mar 15, 2017",0.133699,0.140774,0.128158,0.128653,"16,169","6,684,950"
"Mar 14, 2017",0.136986,0.137204,0.127028,0.133681,"23,746","6,849,300"
"Mar 13, 2017",0.140799,0.140823,0.127288,0.136979,"23,196","7,039,950"
"Mar 12, 2017",0.142217,0.143570,0.131473,0.140575,"36,588","7,110,850"
"Mar 11, 2017",0.131403,0.142793,0.129965,0.142142,"32,281","6,570,150"
"Mar 10, 2017",0.132107,0.141972,0.120088,0.131476,"34,319","6,605,350"
"Mar 09, 2017",0.116266,0.140766,0.114151,0.132026,"21,035","5,813,300"
"Mar 08, 2017",0.122602,0.128715,0.116242,0.116242,"5,536","6,130,100"
"Mar 07, 2017",0.123459,0.123531,0.116952,0.122573,"8,291","6,172,950"
"Mar 06, 2017",0.121782,0.124417,0.118414,0.123450,"10,659","6,089,100"
"Mar 05, 2017",0.119821,0.123680,0.116513,0.121757,"4,192","5,991,050"
"Mar 04, 2017",0.122602,0.125583,0.117666,0.119901,"6,235","6,130,100"
"Mar 03, 2017",0.119272,0.124929,0.118119,0.122444,"9,499","5,963,600"
"Mar 02, 2017",0.135408,0.135475,0.115596,0.119301,"8,963","6,770,400"
"Mar 01, 2017",0.117455,0.135197,0.113717,0.135197,"12,914","5,872,750"
"Feb 28, 2017",0.115442,0.118271,0.113307,0.117443,"19,659","5,772,100"
"Feb 27, 2017",0.115234,0.118632,0.109630,0.115376,"8,960","5,761,700"
"Feb 26, 2017",0.114553,0.115582,0.104331,0.114986,"8,433","5,727,650"
"Feb 25, 2017",0.120864,0.121660,0.110955,0.114526,"9,339","6,043,200"
"Feb 24, 2017",0.119243,0.136124,0.086475,0.121185,"17,386","5,962,150"
"Feb 23, 2017",0.121958,0.122226,0.114699,0.118724,"6,304","6,097,900"
"Feb 22, 2017",0.124515,0.124515,0.115683,0.121959,"6,903","6,225,750"
"Feb 21, 2017",0.121400,0.127322,0.114101,0.121561,"14,370","6,070,000"
"Feb 20, 2017",0.123001,0.127204,0.116679,0.121475,"10,971","6,150,050"
"Feb 19, 2017",0.124522,0.124827,0.117671,0.122905,"4,321","6,226,100"
"Feb 18, 2017",0.122901,0.130873,0.119005,0.124431,"13,458","6,145,050"
"Feb 17, 2017",0.125972,0.130485,0.115022,0.122661,"28,259","6,298,600"
"Feb 16, 2017",0.112739,0.126088,0.112574,0.126088,"10,795","5,636,950"
"Feb 15, 2017",0.116744,0.120698,0.111437,0.112729,"5,690","5,837,200"
"Feb 14, 2017",0.118339,0.121985,0.114384,0.116603,"6,788","5,916,950"
"Feb 13, 2017",0.121530,0.137720,0.118105,0.118286,"6,977","6,076,500"
"Feb 12, 2017",0.125493,0.137479,0.117401,0.121566,"3,330","6,274,650"
"Feb 11, 2017",0.125788,0.127159,0.122483,0.125607,743,"6,289,400"
"Feb 10, 2017",0.127540,0.131710,0.117976,0.125761,"2,605","6,377,000"
"Feb 09, 2017",0.129684,0.132791,0.118249,0.127476,"10,870","6,484,200"
"Feb 08, 2017",0.133244,0.134031,0.121542,0.129568,"8,268","6,662,200"
"Feb 07, 2017",0.126972,0.136817,0.126972,0.133135,"5,302","6,348,600"
"Feb 06, 2017",0.131717,0.138723,0.125146,0.126788,"10,498","6,585,850"
"Feb 05, 2017",0.135944,0.143104,0.128306,0.131582,"2,685","6,797,200"
"Feb 04, 2017",0.134385,0.147454,0.132960,0.135867,"10,217","6,719,250"
"Feb 03, 2017",0.145650,0.145650,0.132985,0.134264,"9,702","7,282,500"
"Feb 02, 2017",0.147206,0.147974,0.134287,0.145699,"2,973","7,360,300"
"Feb 01, 2017",0.147034,0.150287,0.140878,0.147218,"4,496","7,351,700"
"Jan 31, 2017",0.153713,0.153791,0.144326,0.147016,"17,416","7,685,650"
"Jan 30, 2017",0.141147,0.153760,0.140489,0.153760,"9,285","7,057,350"
"Jan 29, 2017",0.138097,0.141860,0.132053,0.141204,"11,695","6,904,850"
"Jan 28, 2017",0.130334,0.137387,0.125774,0.134674,"7,066","6,516,700"
"Jan 27, 2017",0.129894,0.135296,0.128775,0.130343,"9,238","6,494,700"
"Jan 26, 2017",0.124319,0.135711,0.120759,0.133612,"7,694","6,215,950"
"Jan 25, 2017",0.120212,0.129256,0.115434,0.124216,"6,427","6,010,600"
"Jan 24, 2017",0.128569,0.128569,0.113295,0.120213,"7,139","6,428,450"
"Jan 23, 2017",0.114416,0.130461,0.111428,0.129948,"7,175","5,720,800"
"Jan 22, 2017",0.116306,0.119379,0.109804,0.114313,"6,468","5,815,300"
"Jan 21, 2017",0.117955,0.127853,0.114241,0.116309,"15,335","5,897,750"
"Jan 20, 2017",0.116596,0.124276,0.111754,0.117809,"16,255","5,829,800"
"Jan 19, 2017",0.123035,0.123948,0.116102,0.116619,"14,984","6,151,750"
"Jan 18, 2017",0.116816,0.123035,0.115687,0.123035,"7,457","5,840,800"
"Jan 17, 2017",0.119675,0.122525,0.114662,0.116638,"7,960","5,983,750"
"Jan 16, 2017",0.123730,0.123958,0.118628,0.119649,"5,112","6,186,500"
"Jan 15, 2017",0.122904,0.132022,0.117124,0.123732,"6,954","6,145,200"
"Jan 14, 2017",0.121337,0.123940,0.116299,0.122939,"9,262","6,066,850"
"Jan 13, 2017",0.124106,0.124342,0.113803,0.121321,"50,365","6,205,300"
"Jan 12, 2017",0.115137,0.124128,0.109263,0.124122,"59,945","5,756,850"
"Jan 11, 2017",0.133970,0.134950,0.112802,0.115138,"120,522","6,698,500"
"Jan 10, 2017",0.123761,0.139550,0.123113,0.133864,"126,915","6,188,050"
"Jan 09, 2017",0.132630,0.133670,0.117667,0.123767,"90,000","6,631,500"
"Jan 08, 2017",0.128325,0.134773,0.127755,0.132609,"69,033","6,416,250"
"Jan 07, 2017",0.135505,0.135759,0.125106,0.131104,"53,818","6,775,250"
"Jan 06, 2017",0.131087,0.139018,0.131087,0.135472,"54,666","6,554,350"
"Jan 05, 2017",0.136797,0.143977,0.126582,0.131070,"206,224","6,839,850"
"Jan 04, 2017",0.140294,0.142834,0.134433,0.136734,"94,045","7,014,700"
"Jan 03, 2017",0.145645,0.147282,0.139653,0.140422,"90,544","7,282,250"
"Jan 02, 2017",0.141841,0.147746,0.141841,0.145642,"75,921","7,092,050"
"Jan 01, 2017",0.144763,0.147274,0.139742,0.141841,"63,512","7,238,150"
"Dec 31, 2016",0.147526,0.148837,0.142705,0.144763,"61,000","7,376,300"
"Dec 30, 2016",0.143599,0.148070,0.136893,0.147527,"69,464","7,179,950"
"Dec 29, 2016",0.150688,0.151915,0.140106,0.140950,"100,992","7,534,400"
"Dec 28, 2016",0.158032,0.162041,0.145990,0.150689,"118,030","7,901,600"
"Dec 27, 2016",0.166600,0.177395,0.153932,0.158032,"265,268","8,330,000"
"Dec 26, 2016",0.146785,0.182563,0.141148,0.166597,"579,250","7,339,250"
"Dec 25, 2016",0.144213,0.153788,0.141296,0.146788,"239,670","7,210,650"
"Dec 24, 2016",0.139545,0.151804,0.136822,0.146916,"132,934","6,977,250"
"Dec 23, 2016",0.155059,0.157925,0.131227,0.137593,"187,645","7,752,950"
"Dec 22, 2016",0.166441,0.184986,0.147481,0.155065,"544,880","8,322,050"
"Dec 21, 2016",0.120868,0.168983,0.118599,0.167117,"635,204","6,043,400"
"Dec 20, 2016",0.121536,0.124127,0.115108,0.120868,"73,913","6,076,800"
"Dec 19, 2016",0.115260,0.121812,0.106848,0.121387,"55,326","5,763,000"
"Dec 18, 2016",0.105842,0.117273,0.101063,0.115260,"37,746","5,292,100"
"Dec 17, 2016",0.114445,0.115568,0.101740,0.105842,"62,650","5,722,250"
"Dec 16, 2016",0.109869,0.118707,0.109327,0.114432,"49,515","5,493,450"
"Dec 15, 2016",0.121012,0.123902,0.109819,0.109837,"38,086","6,050,600"
"Dec 14, 2016",0.127930,0.127930,0.120364,0.121008,"50,948","6,396,500"
"Dec 13, 2016",0.133035,0.136888,0.125618,0.127959,"30,845","6,651,750"
"Dec 12, 2016",0.122082,0.140238,0.122082,0.129977,"57,019","6,104,100"
"Dec 11, 2016",0.125352,0.128221,0.120730,0.122134,"41,967","6,267,600"
"Dec 10, 2016",0.130952,0.132206,0.124770,0.125328,"37,027","6,547,600"
"Dec 09, 2016",0.134409,0.136923,0.129699,0.130070,"54,783","6,720,450"
"Dec 08, 2016",0.137448,0.138971,0.134429,0.134429,"31,065","6,872,400"
"Dec 07, 2016",0.136196,0.142794,0.134726,0.137450,"51,152","6,809,800"
"Dec 06, 2016",0.138960,0.141810,0.135703,0.136097,"54,376","6,948,000"
"Dec 05, 2016",0.147270,0.147270,0.138194,0.141459,"71,656","7,363,500"
"Dec 04, 2016",0.142444,0.157052,0.142444,0.147170,"109,462","7,122,200"
"Dec 03, 2016",0.141987,0.144054,0.136455,0.142444,"121,437","7,099,350"
"Dec 02, 2016",0.140119,0.145737,0.138452,0.141991,"69,742","7,005,950"
"Dec 01, 2016",0.144522,0.144846,0.138559,0.140114,"62,769","7,226,100"
"Nov 30, 2016",0.149963,0.150848,0.140499,0.144636,"63,418","7,498,150"
"Nov 29, 2016",0.167861,0.167909,0.141612,0.149953,"121,979","8,393,050"
"Nov 28, 2016",0.173073,0.175046,0.166608,0.167994,"92,873","8,653,650"
"Nov 27, 2016",0.174134,0.179557,0.173007,0.173050,"34,618","8,706,700"
"Nov 26, 2016",0.174608,0.185637,0.173892,0.174141,"53,456","8,730,400"
"Nov 25, 2016",0.171903,0.191663,0.171885,0.174514,"148,809","8,595,150"
"Nov 24, 2016",0.167006,0.186579,0.165703,0.171955,"252,878","8,350,300"
"Nov 23, 2016",0.168883,0.172495,0.166940,0.167085,"18,866","8,444,150"
"Nov 22, 2016",0.173474,0.174220,0.167397,0.168892,"30,457","8,673,700"
"Nov 21, 2016",0.171000,0.174966,0.169408,0.173476,"13,977","8,550,000"
"Nov 20, 2016",0.169929,0.171309,0.161549,0.170999,"6,888","8,496,450"
"Nov 19, 2016",0.172135,0.176490,0.168427,0.169928,"20,977","8,606,750"
"Nov 18, 2016",0.173267,0.196769,0.169420,0.172177,"170,258","8,663,350"
"Nov 17, 2016",0.162654,0.177109,0.162560,0.173280,"115,600","8,132,700"
"Nov 16, 2016",0.173875,0.177754,0.153992,0.162529,"52,767","8,693,750"
"Nov 15, 2016",0.183863,0.183864,0.172835,0.173875,"58,217","9,193,150"
"Nov 14, 2016",0.170347,0.196291,0.168508,0.183786,"161,342","8,517,350"
"Nov 13, 2016",0.168699,0.172853,0.163703,0.169917,"47,661","8,434,950"
"Nov 12, 2016",0.172603,0.179612,0.166288,0.168695,"38,920","8,630,150"
"Nov 11, 2016",0.168293,0.181036,0.165815,0.176226,"92,296","8,414,650"
"Nov 10, 2016",0.159342,0.179854,0.154536,0.168272,"226,859","7,967,100"
