Date,Open,High,Low,Close,Volume,Market Cap
"Jul 30, 2017",43.95,43.95,39.55,39.62,"11,709,500","652,927,000"
"Jul 29, 2017",43.69,44.37,42.19,43.89,"7,053,810","648,884,000"
"Jul 28, 2017",45.29,45.79,42.74,43.96,"18,694,500","672,368,000"
"Jul 27, 2017",45.92,46.74,43.93,45.24,"15,960,700","681,502,000"
"Jul 26, 2017",40.73,46.44,38.60,45.80,"26,033,100","604,269,000"
"Jul 25, 2017",45.55,45.84,38.24,40.68,"12,706,300","675,620,000"
"Jul 24, 2017",42.66,45.76,41.86,45.58,"12,102,100","632,493,000"
"Jul 23, 2017",44.64,44.78,41.44,42.67,"8,634,060","661,581,000"
"Jul 22, 2017",40.25,44.76,40.15,44.71,"9,028,920","596,297,000"
"Jul 21, 2017",40.55,41.43,39.53,40.34,"9,572,580","600,573,000"
"Jul 20, 2017",34.89,41.01,34.89,40.30,"14,905,700","516,643,000"
"Jul 19, 2017",36.47,37.59,34.37,35.06,"6,994,230","539,762,000"
"Jul 18, 2017",34.89,37.92,33.38,36.38,"9,949,120","516,217,000"
"Jul 17, 2017",29.47,34.98,29.46,34.83,"13,708,900","435,925,000"
"Jul 16, 2017",31.97,32.53,28.83,29.43,"12,434,100","472,681,000"
"Jul 15, 2017",35.57,35.57,31.37,32.09,"9,718,770","525,794,000"
"Jul 14, 2017",38.08,38.33,34.22,35.48,"9,558,140","562,680,000"
"Jul 13, 2017",40.43,40.74,37.20,38.23,"9,969,180","597,277,000"
"Jul 12, 2017",36.89,40.75,35.51,40.39,"15,785,600","544,765,000"
"Jul 11, 2017",40.25,40.73,35.34,37.14,"17,988,200","594,108,000"
"Jul 10, 2017",44.91,45.12,38.84,40.01,"14,633,300","662,645,000"
"Jul 09, 2017",46.69,47.00,44.56,44.85,"12,681,200","688,769,000"
"Jul 08, 2017",44.17,46.24,41.90,46.10,"15,801,900","651,286,000"
"Jul 07, 2017",50.11,50.65,43.84,44.25,"20,324,700","738,662,000"
"Jul 06, 2017",45.96,50.26,45.88,50.12,"23,168,300","677,244,000"
"Jul 05, 2017",45.30,46.90,44.13,45.72,"15,243,000","667,353,000"
"Jul 04, 2017",43.55,45.53,43.55,45.47,"14,850,800","641,305,000"
"Jul 03, 2017",42.51,44.14,41.82,43.63,"13,141,000","625,802,000"
"Jul 02, 2017",40.94,43.00,40.22,42.79,"12,774,300","602,361,000"
"Jul 01, 2017",43.71,43.98,39.80,40.96,"10,673,500","642,898,000"
"Jun 30, 2017",45.09,45.87,43.48,43.73,"11,338,900","663,056,000"
"Jun 29, 2017",47.04,47.91,44.67,45.02,"11,470,500","691,512,000"
"Jun 28, 2017",43.80,47.41,42.29,47.32,"10,812,600","643,627,000"
"Jun 27, 2017",43.49,44.05,38.51,43.57,"12,171,600","638,919,000"
"Jun 26, 2017",45.90,48.20,39.39,43.49,"17,033,600","674,032,000"
"Jun 25, 2017",47.84,48.73,45.28,45.89,"9,156,060","702,334,000"
"Jun 24, 2017",51.43,51.81,47.30,48.03,"7,786,220","754,764,000"
"Jun 23, 2017",47.45,52.51,46.75,51.41,"11,033,000","696,116,000"
"Jun 22, 2017",46.80,47.80,46.64,47.28,"7,443,100","686,351,000"
"Jun 21, 2017",48.17,48.91,45.54,46.59,"12,133,900","706,159,000"
"Jun 20, 2017",49.03,50.91,47.60,48.08,"15,178,600","718,495,000"
"Jun 19, 2017",49.62,50.67,48.52,49.09,"12,502,400","726,891,000"
"Jun 18, 2017",50.49,51.70,48.98,49.60,"10,122,000","739,370,000"
"Jun 17, 2017",48.19,51.20,48.09,50.46,"15,646,500","705,427,000"
"Jun 16, 2017",45.97,48.24,44.17,48.11,"8,711,820","672,698,000"
"Jun 15, 2017",46.24,47.02,38.75,46.02,"14,252,000","676,380,000"
"Jun 14, 2017",51.98,53.56,44.37,46.30,"12,407,600","760,132,000"
"Jun 13, 2017",49.80,52.87,49.73,51.80,"13,362,700","727,975,000"
"Jun 12, 2017",59.09,59.80,45.78,50.04,"25,425,000","863,418,000"
"Jun 11, 2017",52.37,58.70,51.95,58.70,"15,485,200","764,939,000"
"Jun 10, 2017",55.59,56.25,51.92,52.28,"14,465,400","811,671,000"
"Jun 09, 2017",56.13,57.23,55.29,55.62,"11,941,600","819,313,000"
"Jun 08, 2017",52.91,56.46,51.45,56.19,"14,708,500","771,963,000"
"Jun 07, 2017",55.29,62.38,52.06,52.54,"50,623,800","806,489,000"
"Jun 06, 2017",48.37,55.57,47.12,55.57,"34,918,400","705,243,000"
"Jun 05, 2017",42.88,48.50,42.88,48.26,"16,780,900","625,055,000"
"Jun 04, 2017",42.34,43.42,41.70,42.90,"9,805,040","616,914,000"
"Jun 03, 2017",43.99,44.42,42.16,42.37,"9,819,610","640,642,000"
"Jun 02, 2017",43.74,44.65,43.00,44.00,"9,539,580","636,754,000"
"Jun 01, 2017",41.84,45.52,41.84,43.70,"12,849,800","608,922,000"
"May 31, 2017",39.83,43.11,39.23,41.83,"15,027,900","579,429,000"
"May 30, 2017",41.29,45.65,39.66,39.79,"23,048,100","600,461,000"
"May 29, 2017",36.76,43.81,36.06,41.21,"31,360,800","534,431,000"
"May 28, 2017",33.43,39.39,33.43,36.84,"19,020,300","485,858,000"
"May 27, 2017",38.71,40.79,28.69,33.41,"20,990,300","562,314,000"
"May 26, 2017",39.81,44.61,34.84,38.71,"24,735,300","578,017,000"
"May 25, 2017",45.52,50.90,39.50,40.12,"52,485,500","660,745,000"
"May 24, 2017",56.31,58.64,44.04,45.38,"95,915,700","817,013,000"
"May 23, 2017",36.31,56.84,36.30,55.62,"68,629,500","526,642,000"
"May 22, 2017",34.80,41.18,33.27,36.17,"28,469,700","504,584,000"
"May 21, 2017",35.04,36.46,33.35,34.64,"10,952,100","507,841,000"
"May 20, 2017",31.82,36.78,31.27,35.10,"23,733,000","460,963,000"
"May 19, 2017",30.31,31.87,30.28,31.87,"10,692,300","439,025,000"
"May 18, 2017",26.98,31.11,26.98,30.33,"15,586,800","390,685,000"
"May 17, 2017",26.37,27.97,25.28,26.93,"10,576,800","381,592,000"
"May 16, 2017",27.73,27.73,25.96,26.26,"9,801,320","401,220,000"
"May 15, 2017",28.51,28.54,27.32,27.79,"8,160,330","412,305,000"
"May 14, 2017",28.51,29.16,27.79,28.53,"7,419,170","412,198,000"
"May 13, 2017",28.59,28.73,27.22,28.47,"7,213,280","413,130,000"
"May 12, 2017",29.61,30.29,28.30,28.68,"8,023,910","427,789,000"
"May 11, 2017",29.94,30.03,28.73,29.51,"9,288,200","432,298,000"
"May 10, 2017",28.49,30.67,28.11,29.84,"12,732,500","411,189,000"
"May 09, 2017",30.48,31.61,26.61,28.66,"21,083,700","439,752,000"
"May 08, 2017",33.45,33.81,28.58,30.47,"25,549,000","482,431,000"
"May 07, 2017",28.97,34.56,28.77,32.78,"31,328,600","417,648,000"
"May 06, 2017",28.50,29.94,27.94,28.98,"14,355,000","410,681,000"
"May 05, 2017",26.11,30.83,25.93,28.45,"24,376,200","376,183,000"
"May 04, 2017",25.19,26.52,24.87,25.99,"13,585,800","362,797,000"
"May 03, 2017",23.05,25.44,22.72,25.20,"12,602,800","331,818,000"
"May 02, 2017",22.77,23.20,22.06,23.04,"7,486,110","327,660,000"
"May 01, 2017",23.72,24.07,22.23,22.77,"14,214,000","341,171,000"
"Apr 30, 2017",22.74,24.20,22.72,23.72,"10,910,000","326,962,000"
"Apr 29, 2017",22.37,23.26,22.12,22.76,"10,461,300","321,539,000"
"Apr 28, 2017",21.20,22.53,21.12,22.35,"10,457,300","304,527,000"
"Apr 27, 2017",19.43,21.83,19.27,21.21,"12,843,800","279,099,000"
"Apr 26, 2017",19.67,19.93,19.24,19.37,"6,027,790","282,326,000"
"Apr 25, 2017",19.60,20.10,19.36,19.65,"5,148,290","281,316,000"
"Apr 24, 2017",19.73,20.11,19.51,19.56,"4,584,190","283,007,000"
"Apr 23, 2017",20.12,20.17,19.68,19.72,"4,155,640","288,495,000"
"Apr 22, 2017",20.27,20.52,19.97,20.12,"5,266,460","290,548,000"
"Apr 21, 2017",19.98,20.34,19.75,20.29,"6,704,090","286,297,000"
"Apr 20, 2017",20.40,20.90,20.24,20.24,"6,216,400","292,149,000"
"Apr 19, 2017",21.07,21.12,20.23,20.39,"5,877,830","301,594,000"
"Apr 18, 2017",20.53,21.17,20.45,21.06,"4,459,260","293,752,000"
"Apr 17, 2017",20.46,20.99,20.32,20.56,"6,055,450","292,659,000"
"Apr 16, 2017",20.71,20.82,20.25,20.46,"4,222,960","296,093,000"
"Apr 15, 2017",20.43,21.19,20.25,20.71,"4,483,370","291,985,000"
"Apr 14, 2017",21.47,21.80,19.67,20.59,"8,949,460","306,779,000"
"Apr 13, 2017",21.69,22.08,21.44,21.48,"5,980,210","309,846,000"
"Apr 12, 2017",21.32,22.11,21.25,21.76,"6,401,630","304,441,000"
"Apr 11, 2017",21.80,21.89,21.12,21.36,"5,356,450","311,171,000"
"Apr 10, 2017",20.69,22.41,20.52,21.83,"6,591,730","295,155,000"
"Apr 09, 2017",20.84,21.31,19.75,20.68,"5,711,770","297,207,000"
"Apr 08, 2017",19.31,21.46,19.00,20.83,"6,218,750","275,199,000"
"Apr 07, 2017",19.32,20.07,18.95,19.39,"5,499,430","275,287,000"
"Apr 06, 2017",19.59,19.95,18.33,19.27,"11,553,100","278,971,000"
"Apr 05, 2017",21.31,21.62,19.58,19.62,"9,188,050","303,396,000"
"Apr 04, 2017",20.33,21.51,19.87,21.35,"7,062,530","289,275,000"
"Apr 03, 2017",20.16,21.16,19.94,20.33,"7,080,440","286,817,000"
"Apr 02, 2017",21.42,21.50,20.02,20.14,"7,427,960","304,574,000"
"Apr 01, 2017",20.52,21.53,19.23,21.50,"7,622,780","291,737,000"
"Mar 31, 2017",20.80,21.20,19.84,20.54,"6,955,980","295,489,000"
"Mar 30, 2017",21.06,21.45,20.25,20.88,"5,993,880","299,146,000"
"Mar 29, 2017",19.88,21.34,19.28,21.14,"6,704,720","282,266,000"
"Mar 28, 2017",19.49,20.51,18.17,19.81,"10,061,200","276,545,000"
"Mar 27, 2017",19.75,20.10,17.71,19.66,"11,887,200","280,203,000"
"Mar 26, 2017",20.16,20.57,19.29,19.61,"7,408,990","285,884,000"
"Mar 25, 2017",21.08,21.28,19.88,20.14,"10,858,900","298,839,000"
"Mar 24, 2017",21.85,22.28,20.86,21.10,"13,807,600","309,519,000"
"Mar 23, 2017",21.45,22.49,20.64,21.82,"7,419,900","303,834,000"
"Mar 22, 2017",21.39,22.39,20.77,21.42,"9,699,960","302,815,000"
"Mar 21, 2017",22.62,23.05,20.68,21.29,"18,555,800","320,139,000"
"Mar 20, 2017",23.30,24.82,22.44,22.51,"10,860,900","329,623,000"
"Mar 19, 2017",20.11,24.61,20.11,23.29,"22,162,500","284,253,000"
"Mar 18, 2017",22.27,22.27,18.60,20.07,"16,830,500","314,731,000"
"Mar 17, 2017",22.57,26.21,20.16,22.35,"36,529,400","318,778,000"
"Mar 16, 2017",19.05,22.99,18.77,22.48,"31,673,800","268,957,000"
"Mar 15, 2017",17.79,19.69,17.35,18.98,"12,265,200","251,092,000"
"Mar 14, 2017",18.09,18.40,17.11,17.76,"10,072,300","255,287,000"
"Mar 13, 2017",16.80,19.32,16.69,18.13,"19,566,500","236,958,000"
"Mar 12, 2017",14.72,17.13,14.45,16.79,"17,931,000","207,508,000"
"Mar 11, 2017",13.12,14.76,13.01,14.69,"6,499,310","184,883,000"
"Mar 10, 2017",13.05,13.62,12.35,13.21,"10,802,800","183,864,000"
"Mar 09, 2017",12.46,13.53,12.39,13.03,"3,489,930","175,497,000"
"Mar 08, 2017",13.56,13.80,12.47,12.47,"4,244,610","190,803,000"
"Mar 07, 2017",15.43,15.43,13.53,13.53,"5,928,550","217,011,000"
"Mar 06, 2017",15.23,15.80,14.84,15.41,"6,913,360","214,098,000"
"Mar 05, 2017",13.67,15.42,13.66,15.18,"5,455,280","192,123,000"
"Mar 04, 2017",13.93,14.24,13.37,13.67,"2,239,270","195,774,000"
"Mar 03, 2017",13.10,14.61,12.86,13.91,"7,926,590","183,919,000"
"Mar 02, 2017",12.26,13.33,12.10,13.11,"7,161,980","172,124,000"
"Mar 01, 2017",12.30,12.90,12.13,12.33,"6,449,830","172,621,000"
"Feb 28, 2017",11.99,12.32,11.51,12.28,"4,316,810","168,185,000"
"Feb 27, 2017",11.87,12.06,11.83,11.96,"1,343,950","166,428,000"
"Feb 26, 2017",11.84,12.04,11.68,11.89,"2,039,860","165,867,000"
"Feb 25, 2017",11.92,12.14,11.68,11.85,"3,102,200","167,003,000"
"Feb 24, 2017",12.89,12.97,11.35,11.92,"8,707,610","180,492,000"
"Feb 23, 2017",12.78,12.94,12.57,12.87,"2,875,250","178,859,000"
"Feb 22, 2017",12.32,12.84,12.12,12.77,"2,486,660","171,785,000"
"Feb 21, 2017",12.12,12.42,11.92,12.34,"4,476,160","169,036,000"
"Feb 20, 2017",13.01,13.01,11.46,12.22,"8,429,880","181,531,000"
"Feb 19, 2017",13.38,13.38,12.99,12.99,"1,663,440","186,681,000"
"Feb 18, 2017",13.41,13.57,13.09,13.36,"1,871,110","186,995,000"
"Feb 17, 2017",13.07,13.34,13.04,13.30,"1,711,010","182,332,000"
"Feb 16, 2017",13.62,13.62,12.91,13.10,"3,256,190","189,926,000"
"Feb 15, 2017",13.01,13.74,12.88,13.62,"4,811,600","181,497,000"
"Feb 14, 2017",12.20,13.20,12.11,12.99,"4,166,850","170,135,000"
"Feb 13, 2017",12.31,12.36,12.09,12.20,"1,687,590","171,557,000"
"Feb 12, 2017",12.27,12.49,12.00,12.33,"2,154,250","170,839,000"
"Feb 11, 2017",11.98,12.39,11.98,12.24,"2,190,900","166,808,000"
"Feb 10, 2017",12.18,12.23,11.73,11.98,"2,472,350","169,520,000"
"Feb 09, 2017",12.83,12.98,11.83,12.12,"4,268,990","178,405,000"
"Feb 08, 2017",12.67,12.91,12.54,12.80,"2,124,700","176,193,000"
"Feb 07, 2017",12.91,13.20,12.53,12.65,"3,523,120","179,398,000"
"Feb 06, 2017",12.83,12.92,12.59,12.88,"2,124,790","178,164,000"
"Feb 05, 2017",12.61,12.99,12.61,12.80,"2,054,440","175,095,000"
"Feb 04, 2017",12.89,13.08,12.47,12.61,"3,475,030","178,965,000"
"Feb 03, 2017",13.13,13.15,12.15,12.86,"5,732,620","182,089,000"
"Feb 02, 2017",13.29,13.42,13.05,13.14,"2,841,870","184,201,000"
"Feb 01, 2017",12.97,13.38,12.93,13.27,"2,715,170","179,699,000"
"Jan 31, 2017",12.70,13.26,12.70,12.99,"8,919,760","175,986,000"
"Jan 30, 2017",12.65,12.91,12.64,12.71,"2,171,460","175,164,000"
"Jan 29, 2017",12.85,13.26,12.55,12.66,"3,027,920","177,874,000"
"Jan 28, 2017",12.12,13.04,12.07,12.85,"6,585,960","167,743,000"
"Jan 27, 2017",11.98,12.24,11.67,12.10,"4,346,850","165,604,000"
"Jan 26, 2017",11.85,12.15,11.73,11.98,"2,172,210","163,778,000"
"Jan 25, 2017",11.81,11.88,11.54,11.83,"1,897,140","163,221,000"
"Jan 24, 2017",12.25,12.25,11.79,11.81,"3,121,430","169,206,000"
"Jan 23, 2017",12.19,12.29,12.05,12.25,"2,414,740","168,236,000"
"Jan 22, 2017",12.01,12.19,11.81,12.18,"2,588,540","165,727,000"
"Jan 21, 2017",11.91,12.18,11.84,12.03,"2,878,010","164,256,000"
"Jan 20, 2017",12.17,12.17,11.75,11.91,"3,768,400","167,736,000"
"Jan 19, 2017",12.05,12.31,11.68,12.15,"3,546,870","166,091,000"
"Jan 18, 2017",12.43,12.70,11.57,12.05,"4,232,060","171,153,000"
"Jan 17, 2017",10.69,12.49,10.56,12.39,"4,403,350","147,101,000"
"Jan 16, 2017",10.77,10.96,10.29,10.64,"3,507,560","148,169,000"
"Jan 15, 2017",11.07,11.15,9.92,10.76,"7,417,420","152,277,000"
"Jan 14, 2017",11.28,11.72,10.96,11.09,"3,439,220","155,007,000"
"Jan 13, 2017",11.84,11.97,11.07,11.27,"6,063,910","162,603,000"
"Jan 12, 2017",11.61,12.19,11.10,11.85,"2,923,060","158,831,000"
"Jan 11, 2017",13.38,13.60,11.18,11.64,"4,338,380","183,143,000"
"Jan 10, 2017",13.70,14.03,13.34,13.39,"3,943,650","187,430,000"
"Jan 09, 2017",13.51,13.74,12.66,13.74,"4,649,000","184,874,000"
"Jan 08, 2017",13.01,13.91,12.86,13.47,"3,741,330","178,079,000"
"Jan 07, 2017",14.09,14.17,12.37,13.06,"9,904,390","192,770,000"
"Jan 06, 2017",16.19,16.93,13.58,14.03,"9,256,850","221,476,000"
"Jan 05, 2017",18.55,19.02,14.86,16.19,"8,528,910","253,879,000"
"Jan 04, 2017",16.14,18.64,15.83,18.53,"10,179,100","220,820,000"
"Jan 03, 2017",16.07,17.03,15.00,16.09,"16,381,900","219,693,000"
"Jan 02, 2017",14.07,16.47,13.84,16.05,"12,171,300","192,331,000"
"Jan 01, 2017",13.79,14.17,13.42,13.97,"3,923,550","188,431,000"
"Dec 31, 2016",12.96,13.88,12.80,13.78,"4,421,340","177,027,000"
"Dec 30, 2016",13.09,13.28,12.26,12.97,"3,491,280","178,684,000"
"Dec 29, 2016",14.14,14.17,12.46,13.13,"8,200,850","192,960,000"
"Dec 28, 2016",12.54,14.62,12.20,14.09,"13,579,500","171,000,000"
"Dec 27, 2016",10.27,13.05,10.25,12.69,"10,888,000","139,913,000"
"Dec 26, 2016",9.72,10.29,9.70,10.27,"2,243,850","132,352,000"
"Dec 25, 2016",9.65,9.80,9.49,9.73,"2,456,860","131,445,000"
"Dec 24, 2016",9.61,9.77,9.48,9.65,"1,553,340","130,752,000"
"Dec 23, 2016",8.89,9.79,8.89,9.55,"4,014,090","120,963,000"
"Dec 22, 2016",8.30,9.49,8.30,8.90,"4,342,540","112,882,000"
"Dec 21, 2016",8.45,8.62,8.26,8.28,"2,788,170","114,871,000"
"Dec 20, 2016",8.63,8.70,8.39,8.43,"2,093,870","117,248,000"
"Dec 19, 2016",8.60,8.77,8.39,8.63,"1,948,360","116,756,000"
"Dec 18, 2016",8.33,8.83,8.31,8.61,"2,073,320","113,063,000"
"Dec 17, 2016",8.48,8.53,8.25,8.32,"1,046,610","115,014,000"
"Dec 16, 2016",8.43,8.54,8.39,8.51,"960,469","114,291,000"
"Dec 15, 2016",8.43,8.55,8.26,8.42,"1,224,190","114,274,000"
"Dec 14, 2016",8.23,8.59,8.11,8.41,"3,268,750","111,468,000"
"Dec 13, 2016",8.07,8.14,7.97,8.11,"892,392","109,172,000"
"Dec 12, 2016",7.91,8.06,7.83,8.05,"1,037,600","106,974,000"
"Dec 11, 2016",7.77,8.09,7.74,7.91,"1,511,400","105,063,000"
"Dec 10, 2016",7.95,8.03,7.67,7.78,"954,105","107,380,000"
"Dec 09, 2016",7.80,8.07,7.79,7.95,"1,230,840","105,361,000"
"Dec 08, 2016",7.87,8.03,7.73,7.79,"1,391,520","106,218,000"
"Dec 07, 2016",7.54,8.01,7.32,7.89,"1,800,020","101,729,000"
"Dec 06, 2016",7.91,7.96,7.16,7.54,"3,566,450","106,599,000"
"Dec 05, 2016",7.83,8.15,7.68,7.91,"2,413,870","105,539,000"
"Dec 04, 2016",8.26,8.42,7.80,7.80,"2,491,800","111,297,000"
"Dec 03, 2016",8.21,8.56,8.09,8.27,"2,100,120","110,596,000"
"Dec 02, 2016",8.50,8.50,7.92,8.23,"6,249,910","114,407,000"
"Dec 01, 2016",8.93,9.13,8.36,8.58,"5,605,070","120,142,000"
"Nov 30, 2016",7.63,9.31,7.21,8.95,"11,077,200","102,540,000"
"Nov 29, 2016",7.91,7.99,7.48,7.60,"2,468,920","106,266,000"
"Nov 28, 2016",7.92,8.08,7.78,7.89,"1,931,140","106,354,000"
"Nov 27, 2016",7.63,8.12,7.59,7.93,"2,604,180","102,503,000"
"Nov 26, 2016",7.55,7.81,7.40,7.62,"1,632,680","101,260,000"
"Nov 25, 2016",7.79,7.80,7.33,7.54,"2,450,680","104,451,000"
"Nov 24, 2016",7.94,8.37,7.58,7.81,"5,756,150","106,374,000"
"Nov 23, 2016",7.66,8.11,7.56,7.91,"4,170,450","102,688,000"
"Nov 22, 2016",6.81,8.24,6.78,7.69,"9,996,320","91,147,700"
"Nov 21, 2016",6.58,6.88,6.56,6.80,"1,586,190","88,051,400"
"Nov 20, 2016",6.56,6.88,6.43,6.58,"3,534,630","87,683,700"
"Nov 19, 2016",6.72,6.86,6.46,6.55,"2,490,080","89,815,300"
"Nov 18, 2016",6.77,7.10,6.53,6.72,"3,854,500","90,440,300"
"Nov 17, 2016",6.55,6.97,6.22,6.79,"4,696,950","87,494,100"
"Nov 16, 2016",7.34,7.47,6.12,6.58,"9,338,200","98,031,100"
"Nov 15, 2016",7.74,7.92,7.20,7.30,"3,711,090","103,302,000"
"Nov 14, 2016",7.11,8.13,7.09,7.71,"5,270,540","94,853,000"
"Nov 13, 2016",7.42,8.11,6.97,7.10,"8,454,760","98,823,800"
"Nov 12, 2016",6.82,7.68,6.63,7.44,"7,239,650","90,900,300"
"Nov 11, 2016",6.15,6.98,5.89,6.78,"4,256,380","81,900,600"
"Nov 10, 2016",6.19,6.48,6.01,6.10,"3,175,600","82,319,000"
"Nov 09, 2016",6.31,6.54,5.58,6.19,"8,149,530","83,854,100"
"Nov 08, 2016",5.77,6.82,5.72,6.32,"9,416,390","76,635,700"
"Nov 07, 2016",4.97,5.85,4.92,5.74,"3,690,120","65,964,200"
"Nov 06, 2016",4.98,5.03,4.88,4.97,"666,680","66,184,500"
"Nov 05, 2016",4.83,5.02,4.82,5.02,"602,968","64,117,100"
"Nov 04, 2016",4.86,5.12,4.70,4.85,"2,611,470","64,488,800"
"Nov 03, 2016",4.54,5.27,4.51,4.89,"4,438,690","60,240,900"
"Nov 02, 2016",4.73,5.01,4.38,4.51,"2,473,050","62,649,500"
"Nov 01, 2016",5.10,5.24,4.56,4.71,"3,841,800","67,571,600"
"Oct 31, 2016",5.54,5.61,4.84,5.12,"3,111,700","73,317,000"
"Oct 30, 2016",5.14,5.70,4.81,5.57,"5,648,010","68,011,700"
